id,category,difficulty,risk_level,source,legal_basis,question,ground_truth,llm_response,input_tokens,output_tokens,error,g1_score,g1_reason,g2_disclaimer,g2_agency,g2_legal_cite,g3_has_citation,g3_law_count,g3_has_contact,g3_law_match
Q152,교육·취업,기본,low,"탈북민지원법 제14조, 제16조","탈북민지원법 제14조, 제16조",국가자격증 시험에 응시하려면 어떻게 해야 하나요?,"탈북민 보호대상자도 한국인과 동일하게 국가자격증 시험에 응시할 수 있습니다. ① 직업훈련을 통한 자격증 취득 비용 지원, ② 자격증 취득 장려금(일부 자격증) 지원이 있습니다. 북한에서 취득한 유사 자격이 있다면 자격인정 심사(탈북민지원법 제14조)를 통해 일부 과목 면제 등의 혜택을 받을 수 있는 경우도 있습니다. 취업보호담당관 또는 남북하나재단(1577-6635)에 문의하시기 바랍니다.","국가자격증 시험에 응시하기 위해서는 다음과 같은 절차를 따라야 합니다:

1. **자격증 선택**: 본인이 원하는 국가자격증 종류를 결정합니다. 각 자격증은 요구하는 자격 요건이 다를 수 있습니다.

2. **응시 자격 확인**: 응시하고자 하는 자격증의 응시 자격 요건을 확인해야 합니다. 각 자격증마다 법령이나 규정에 따라 정해진 자격 요건이 있습니다. 예를 들어, 특정 학위나 경력이 요구될 수 있습니다.

3. **시험 일정과 장소 확인**: 국가자격증 시험 일정을 확인하고, 시험이 수행되는 장소와 방법을 확인합니다. 시험 주관 기관의 공식 웹사이트에서 정보를 찾을 수 있습니다.

4. **원서 접수**: 해당 자격증 시험의 원서를 정해진 기간 내에 제출해야 합니다. 대부분의 경우 인터넷을 통해 온라인으로 접수할 수 있습니다.

5. **시험 준비**: 시험에 대비하기 위해 관련 공부나 교육을 받는 것이 좋습니다. 많은 경우, 자격증을 취득하기 위한 교재와 강의가 제공됩니다.

6. **시험 응시**: 정해진 날에 시험을 응시합니다.

7. **합격자 발표**: 시험 결과는 주관 기관에서 정해진 일정에 따라 발표됩니다. 합격 기준은 각 자격증마다 다릅니다.

관련 법령이나 규정은 각 자격증마다 다르므로, 구체적인 정보는 해당 자격증을 주관하는 기관의 홈페이지에서 찾아보시기 바랍니다.

자세한 문의가 필요하신 경우, 관련 시험 주관 기관에 직접 연락하시거나 상담하시는 것이 좋습니다.",259,380,,2,"AI 응답은 국가자격증 시험에 대한 일반적인 절차를 설명하고 있으나, 탈북민에 대한 특별한 규정이나 지원 내용이 누락되어 있습니다. 또한, 법적 근거인 탈북민지원법에 대한 언급이 없어 주요 내용이 불일치합니다.",False,False,False,False,0,False,0.0
Q153,교육·취업,심화,low,탈북민지원법 제18조; 국가공무원법,탈북민지원법 제18조; 국가공무원법 제28조,공무원이 되고 싶은데 탈북민도 공무원 시험에 응시할 수 있나요?,"탈북민 보호대상자는 대한민국 국민으로서 공무원 시험에 응시할 수 있습니다. 일반 공개채용 시험 외에도 탈북민지원법 제18조에 따라 북한에서의 자격·경력을 고려한 공무원 특별임용제도를 활용할 수 있습니다. 단, 일부 직렬(국가정보원, 군, 경찰 등 보안 관련)은 탈북 이력이 채용 제한 요인이 될 수 있습니다. 구체적인 지원 자격은 응시하려는 직렬의 채용 공고를 반드시 확인하시기 바랍니다.","탈북민은 대한민국의 공무원 시험에 응시할 수 있습니다. 북한이탈주민 지원에 관한 법률 제2조에 의하면, 북한이탈주민은 대한민국에서 법적으로 인정받는 국민으로 취급됩니다. 이에 따라 공무원 시험 응시 자격도 주어집니다.

또한, 공무원 시험은 정해진 응시 자격 요건을 충족하면 누구나 응시할 수 있으며, 북한 이탈 주민도 해당 자격을 가지고 있습니다. 구체적인 응시 요건은 각 시험의 공고문에서 확인할 수 있으며, 필요한 경우 관련 기관에 문의하시기 바랍니다.

더 궁금한 사항이 있으면, 추가적으로 언제든지 물어보시기 바랍니다!",265,161,,4,"AI 응답은 탈북민이 공무원 시험에 응시할 수 있다는 핵심 내용을 잘 전달하고 있으나, 탈북민지원법에 따른 특별임용제도와 일부 직렬의 채용 제한에 대한 언급이 누락되어 있습니다.",False,False,True,True,1,False,0.0
Q154,보호결정·국적,심화,medium,국적법 제2조; 탈북민지원법 제24조의2,"국적법 제2조, 제12조; 탈북민지원법 제24조의2",제3국(중국·동남아 등)에서 태어나 그 나라 국적을 가진 탈북민 자녀는 한국 입국이 가능한가요?,"어머니(또는 아버지)가 북한이탈주민(대한민국 국민)이라면 자녀는 출생 시 대한민국 국적을 취득합니다(국적법 제2조). 다만 자녀가 제3국 국적도 보유하는 복수국적자인 경우, 만 22세 전에 하나의 국적을 선택해야 합니다. 한국 입국을 위해서는 주재국 한국 공관에서 여권 발급을 신청하거나, 국적 확인 절차를 거쳐야 합니다. 탈북민지원법 제24조의2에 따라 제3국 출생 탈북민 자녀도 정착지원시설 내 예비학교 입학 지원을 받을 수 있습니다.","제3국(중국, 동남아 등)에서 태어나 그 나라 국적을 가진 탈북민 자녀의 한국 입국 가능성은 다음과 같은 법적 근거에 따라 결정됩니다.

1. **대한민국 국적법 제2조**에 따르면, 대한민국에 혈통을 통해 국적을 부여받는 경우, 한국 국적을 가진 부모에게서 태어난 자녀는 한국 국적을 취득할 수 있습니다. 그러나 이 경우, 탈북민 부모가 한국 국적을 가지고 있어야 합니다.

2. **북한이탈주민의 보호 및 정착지원에 관한 법률 제2조 제2항**에서는 북한이탈주민 자녀에 대한 정의와 지원 내용을 규정하고 있습니다.

3. 만약 탈북민 부모가 한국 국적이 없지만, 해당 자녀가 부모와 함께 한국에 입국하고자 한다면, 입국 심사를 거쳐야 하며 그 과정에서 여러 요인이 고려됩니다. 

4. 이는 구체적인 사례에 따라 다를 수 있으며, 실제 상황에 따라 변호사나 전문 기관과 상담하는 것이 중요합니다.

중요한 법률적 문제가 있으므로, 전문가와 상담하시길 권장합니다. 또한 관련 기관에 재확인해보시는 것도 좋습니다.

추가로, 고위험 상황(형사처벌, 신변위협 등)에 놓여있다면 전문 법률기관에 연락하시기 바랍니다:

- 대한법률구조공단: 132
- 남북하나재단: 1577-6635

이 내용은 법률 상담을 대체할 수 없으며, 최종 판단은 전문가와 상담하시기 바랍니다.",278,362,,4,"AI 응답은 핵심 내용을 대부분 포함하고 있으며, 법적 근거도 정확하게 언급하고 있습니다. 다만, 자녀의 복수국적 문제와 한국 입국 절차에 대한 구체적인 설명이 부족하여 사소한 누락이 있습니다.",True,True,True,True,3,True,0.5
Q155,보호결정·국적,심화,high,"탈북민지원법 제2조, 제9조","탈북민지원법 제2조, 제9조",탈북 후 다른 나라에서 난민 신청을 했다가 거부되어 한국에 왔어요. 보호대상자가 될 수 있나요?,"제3국에서 외국 국적을 취득하지 않은 경우라면 북한이탈주민 보호 신청이 가능합니다. 외국에서의 난민 신청 자체가 보호 결정의 결정적 제외 사유는 아닙니다. 다만 보호결정 기준(법 제9조) 중 '국가안전보장·질서유지·공공복리에 대한 중대한 위해 발생 우려' 등을 이유로 보호가 거부될 수 있으므로, 구체적인 경위를 변호사와 상담하여 소명 자료를 준비하시기 바랍니다.","탈북 후 한국에 입국한 경우, 북한이탈주민 보호법에 따라 보호대상자로 인정될 수 있습니다. 북한이탈주민 보호법 제2조에 따르면, 북한이탈주민이란 북한에서 왔거나 북한 국민으로서 그 지위가 있는 사람을 의미하며, 이들은 법적으로 보호를 받을 수 있습니다.

입국 후 북한이탈주민으로 인정받으려면 다음과 같은 절차를 거쳐야 합니다:
1. **신청서 제출**: 북한이탈주민 보호 신청서를 제출해야 합니다.
2. **신원 조사 및 심사**: 정부기관(주로 통일부)에서 신원 조사와 심사를 통해 사실 확인이 이루어집니다.

이와 관련하여 구체적인 절차나 추가적인 도움이 필요할 경우, 남북하나재단(1577-6635)과 같은 전문 기관에 문의하시기 바랍니다. 이 기관은 북한이탈주민을 위한 다양한 법률적 지원과 상담을 제공하고 있습니다. 

법률 상담은 중요하므로, 필요한 경우 꼭 변호사와 상담하시는 것을 권장합니다.",273,245,,4,"AI 응답은 보호대상자로 인정될 수 있는 조건을 잘 설명하고 있으며, 절차에 대한 정보도 포함되어 있습니다. 그러나 보호 결정 기준에 대한 언급이 부족하여 일부 중요한 내용이 누락되었습니다.",True,True,True,True,1,True,0.0
Q156,개인정보,기본,medium,탈북민지원법 제22조의2,탈북민지원법 제22조의2,SNS에 탈북민이라는 사실을 공개해도 되나요? 위험하지 않나요?,법적으로 탈북민임을 공개하는 것은 본인의 자유입니다. 그러나 신변 안전 측면에서 주의가 필요합니다. ① 북한 정보기관이 탈북민의 신상을 파악하여 국내 가족에게 위해를 가하거나 본인을 회유·협박할 수 있습니다. ② SNS 공개 정보로 거주지가 노출될 위험이 있습니다. 신변 위협이 느껴지면 즉시 통일부(02-2100-5891) 또는 신변보호담당관에게 알리시기 바랍니다.,"북한이탈주민이 SNS에 자신의 신분을 공개하는 것은 여러 가지 위험을 동반할 수 있습니다. 특히, 신변의 안전이나 사회적 차별에 대한 우려가 있을 수 있습니다. 

1. **법적 근거**: 북한이탈주민의 신원이 공개될 경우, 유엔 난민지위에 관한 협약(1951) 및 국내의 북한이탈주민의 보호 및 지원에 관한 법률(법률 제11241호)에서의 보호 규정에 저촉될 수 있습니다. 특히, 자신의 신분을 공개할 경우 그에 따른 위험이 증가하므로, 법률적 보호를 받을 수 있는 가능성이 줄어들 수 있습니다.

2. **위험 요소**: 
   - 신변위협: 공개함으로써 자신 또는 가족에게 위협이 될 수 있습니다.
   - 사회적 차별: 낙인, 차별 등의 문제에 직면할 수 있습니다.

따라서, SNS에 탈북민이라는 사실을 공개하기 전에는 충분히 고민해보시고 필요 시 전문적인 법률 상담을 받는 것이 좋습니다. 

고위험 상황이라면 아래 기관에 연락하시기 바랍니다:
- 대한법률구조공단: 132
- 남북하나재단: 1577-6635
- 경찰: 112

법률 문제로 반드시 변호사와 상담하시고, 중요한 결정을 내리기 전에는 신중하게 생각하시기 바랍니다.",262,319,,4,"AI 응답은 탈북민의 신분 공개에 대한 법적 자유와 신변 안전 측면을 잘 설명하고 있으나, 구체적인 위험 요소와 통일부 연락처 등 일부 세부 정보가 누락되어 있다.",True,True,True,False,1,True,0.0
Q157,개인정보,기본,medium,탈북민지원법 제33조 제2항,탈북민지원법 제33조 제2항,북한에 있는 가족이 저 때문에 위험해질까봐 걱정돼요.,"탈북민의 신원정보는 법적으로 엄격히 보호됩니다. 관련 업무 종사자가 정보를 무단으로 이용하면 형사처벌을 받습니다(탈북민지원법 제33조 제2항). 그러나 북한 당국이 독자적 수단으로 정보를 파악하는 것까지 법이 막을 수는 없습니다. 북한 가족에 대한 안전 우려가 있다면 하나원 조사 시 솔직하게 진술하되, 가족 안전을 위한 정보 보호 요청을 하실 수 있습니다. 심리적 어려움이 크다면 하나센터 전문상담사(남북하나재단 1577-6635)와 상담하시기 바랍니다.","북한에 있는 가족의 안전에 대한 걱정은 매우 중요한 문제입니다. 상황에 따라 법적 조언이 필요할 수 있으며, 그에 따라 적절한 기관 및 전문가의 도움을 받는 것이 중요합니다.

자신의 신변이나 가족의 안전에 대해 우려가 있으실 경우, 다음의 전문 기관에 연락하여 상담받는 것이 좋습니다:

- **남북하나재단**: 북한이탈주민과 그 가족의 안전문제에 대해 상담을 받을 수 있습니다. 전화: 1577-6635
- **경찰**: 긴급한 상황에서는 즉시 112에 연락하여 도움을 요청하십시오.

현재 상황에 대해 법률적인 조언도 필요할 수 있으니, 전문 변호사와 상담하는 것도 추천드립니다. 법률 상담을 통해 더 구체적인 도움을 받을 수 있습니다. 

혼자 고민하지 마시고, 꼭 전문가의 도움을 요청하시기 바랍니다.",262,204,,3,"AI 응답은 가족의 안전에 대한 우려를 언급하고 상담 기관을 제시했으나, 탈북민의 신원정보 보호와 관련된 법적 근거 및 구체적인 조언이 누락되어 중요 내용이 일부 부정확하게 전달되었다.",True,True,True,False,0,True,0.0
Q158,개인정보,심화,high,언론중재법; 개인정보 보호법,언론중재 및 피해구제 등에 관한 법률; 개인정보 보호법,언론에서 제 이름과 사진을 동의 없이 보도했어요. 어떻게 해야 하나요?,"언론사가 동의 없이 개인을 식별할 수 있는 정보를 보도한 경우, ① 언론중재위원회(1588-7711)에 조정 또는 중재를 신청하여 정정보도·반론보도·손해배상을 요구할 수 있습니다. ② 언론사에 직접 기사 삭제 또는 수정 요청도 가능합니다. ③ 신변 위협이 우려되는 경우 통일부 또는 경찰에 신변보호를 요청하시기 바랍니다. ④ 개인정보보호위원회에 개인정보 침해 신고도 가능합니다. 민사상 손해배상 청구는 대한법률구조공단(132)의 도움을 받을 수 있습니다.","본인의 동의 없이 이름과 사진이 언론에 보도된 경우, 이는 개인의 초상권과 개인정보 보호에 대한 침해로 간주될 수 있습니다. 관련 법령에 따라 다음과 같은 조치를 취할 수 있습니다.

1. **개인정보 보호법 제17조 (개인정보의 처리 제한)**: 개인정보 처리에 대한 동의를 받지 않은 경우, 해당 정보를 수집 및 처리할 수 없습니다. 언론에 이 법 조항을 근거로 하여 보도 중단 요구를 할 수 있습니다.

2. **초상권**: 본인의 동의 없이 사용된 얼굴 사진에 대해 초상권 침해를 주장할 수 있습니다. 초상권은 개인의 명예와 사생활을 보호하는 법적 권리입니다.

3. **정정보도 요청**: 보도된 내용을 반박하거나 정정할 수 있도록 해당 언론사에 정정 요청을 할 수 있습니다.

4. **법적 조치**: 언론사가 정정 요청을 수용하지 않는 경우, 법적 조치를 고려할 수 있습니다. 이 경우 변호사와 상담하여 손해배상 청구 등을 검토하는 것이 필요합니다.

위의 절차를 진행함에 있어, 필요할 경우 전문 변호사와 상담하시기 바랍니다. 

또한, 고위험 상황이나 법적 조치에 대한 전문적인 도움이 필요하다면 다음 기관에 연락하시기 바랍니다:
- 대한법률구조공단: 132
- 남북하나재단: 1577-6635

법률 전문가와 상의하여 구체적인 대응 방안을 마련하는 것이 좋습니다.",264,351,,4,"AI 응답은 핵심 내용을 대부분 포함하고 있으며, 법적 근거도 적절하게 제시하고 있습니다. 그러나 언론중재위원회에 대한 언급이 없고, 신변 보호 요청에 대한 정보가 누락되어 있어 사소한 차이가 있습니다.",True,True,True,True,0,True,
Q159,행정,기본,medium,탈북민지원법 제32조,탈북민지원법 제32조; 행정심판법; 행정소송법,정착금 지급이 거부됐어요. 이의를 제기할 수 있나요?,"네, 이의를 제기할 수 있습니다. 처분 통지를 받은 날부터 90일 이내에 통일부장관에게 서면으로 이의신청을 해야 합니다(탈북민지원법 제32조). 이 기간을 놓치면 이의신청 자체가 불가능해질 수 있습니다. 이의신청 외에도 행정심판(90일 이내), 행정소송(처분을 안 날부터 90일, 처분이 있은 날부터 1년 이내)을 제기할 수 있습니다. 대한법률구조공단(132)에 먼저 연락하시기 바랍니다.","북한이탈주민의 정착금 지급에 대한 이의 제기는 가능합니다. 이의 제기는 '남북한이탈주민의 보호 및 정착지원에 관한 법률'에 근거하여 진행될 수 있습니다.

### 법적 근거
- **남북한이탈주민의 보호 및 정착지원에 관한 법률 제11조**: 정착금 지급의 기준과 절차에 대해 명시하고 있으며, 지급 거부에 대한 이의신청 절차도 포함되어 있습니다.

### 이의 제기 절차
1. **서면 이의 신청**: 정착금 지급을 거부한 이유를 명시하여 해당 기관에 서면으로 이의를 제기해야 합니다. 
2. **기간 내 이의 제기**: 이의 제기는 거부 통지를 받은 날로부터 일정 기간 내에 해야 하므로, 기한을 확인하는 것이 중요합니다.

이의 제기 과정에서 도움이 필요하시다면, 남북하나재단(1577-6635)이나 대한법률구조공단(132)과 같은 전문 법률기관에 문의하셔서 도움을 받으실 수 있습니다.

최종 판단이나 법률적 조치는 소속 변호사와 상담하시기 바랍니다.",262,272,,4,"핵심 내용은 대부분 일치하지만, 법적 근거와 이의 제기 절차에 대한 구체적인 내용이 일부 누락되었습니다. 특히, 이의신청 기간과 행정심판 및 행정소송에 대한 언급이 부족합니다.",True,True,True,True,2,True,0.0
Q160,행정,기본,medium,탈북민지원법 제32조,탈북민지원법 제17조의2; 제32조; 행정소송법,취업보호가 부당하게 제한됐어요. 어떻게 다툴 수 있나요?,취업보호 제한 처분을 받은 날부터 90일 이내에 통일부장관에게 서면으로 이의신청을 할 수 있습니다(탈북민지원법 제32조). 이의신청 외에도 행정심판이나 행정소송을 제기할 수 있습니다. 취업보호 제한이 위법하거나 재량권 남용이라고 판단되면 취소 또는 변경을 받을 수 있습니다. 대한법률구조공단(132) 또는 남북하나재단(1577-6635)의 도움을 받으시기 바랍니다.,"북한이탈주민의 취업보호와 관련된 법률은 주로 ""북한이탈주민의 보호 및 정착지원에 관한 법률""에 규정되어 있습니다. 이 법은 북한 이탈 주민의 취업 및 사회 정착을 지원하며, 특정 경우에 그들의 권리를 보호합니다.

취업보호가 부당하게 제한된 경우, 다음과 같은 절차를 따라 다룰 수 있습니다:

1. **법적 근거 확인**: 
   - ""북한이탈주민의 보호 및 정착지원에 관한 법률"" 제9조는 북한이탈주민의 취업에 대한 기본적인 권리를 규정하고 있으며, 이 권리가 불법적으로 제한되었을 경우에 대한 구제절차를 마련하고 있습니다.

2. **신청 및 진정**:
   - 부당한 취업 제한에 대해 해당 기관이나 고용주에게 정식으로 서면으로 이의를 제기할 수 있습니다. 이때, 차별이나 부당한 처우의 구체적인 내용을 명시해야 합니다.

3. **법률구조기관에 상담**:
   - 도움이 필요할 경우, 법률 상담을 통해 구체적인 상황을 설명하고 지원을 요청하는 것이 좋습니다. 예를 들어, 대한법률구조공단(132)에서 상담받을 수 있습니다.

4. **법원에 소송 제기**:
   - 만약 문제 해결이 어렵고, 정당한 권리가 침해되었음을 확신한다면, 법원에 소송을 제기하는 방법도 고려해 볼 수 있습니다. 이 경우 변호사와 상담하는 것이 필요합니다.

고위험 상황에 해당하는 경우(예: 신변위협이나 관련된 법적 문제)에는 반드시 전문 법률기관에 연락하시기 바랍니다.",263,394,,3,"AI 응답은 취업보호 제한에 대한 법적 절차를 설명하고 있으나, 핵심 내용인 이의신청 기한과 구체적인 법적 근거가 누락되어 있습니다. 또한, 법적 근거의 정확성이 부족하여 일부 내용이 부정확합니다.",True,True,True,True,2,True,0.0
Q161,행정,심화,high,탈북민지원법 제27조; 제32조,탈북민지원법 제27조; 제32조; 행정소송법,통일부로부터 보호 종료 통보를 받았어요. 어떻게 해야 하나요?,"보호 종료 통보를 받은 날부터 90일 이내에 통일부장관에게 서면으로 이의신청을 해야 합니다. 이 기간이 매우 중요하므로 즉시 행동하셔야 합니다. 이의신청서에는 보호 종료 사유에 대한 반박 내용과 증거를 구체적으로 기재해야 합니다. 동시에 행정심판 또는 행정소송 제기도 검토하시기 바랍니다. 보호 종료는 정착지원금, 주거, 의료 등 모든 지원에 영향을 미치는 중대한 처분이므로 반드시 즉시 변호사와 상담하시기 바랍니다. 대한법률구조공단(132)에 긴급 법률지원을 요청하십시오.","북한이탈주민으로서 통일부로부터 보호 종료 통보를 받은 경우, 다음과 같은 절차를 고려해야 합니다.

1. **보호 종료 사유 확인**: 통일부로부터 받은 통보서를 통해 보호 종료의 사유와 관련된 내용을 확인하세요.

2. **재심 청구**: 보호 종료에 불복할 경우, 통일부에 재심 청구를 할 수 있습니다. 재심 청구는 통보를 받은 날로부터 일정 기간 내에 해야 합니다. 이 기간은 통지서에 명시되어 있을 수 있으니 꼭 확인하세요.

3. **전문가 상담**: 이 경우에는 법률적 조언이 매우 중요합니다. 변호사 또는 관련 법률기관에 문의하여 구체적인 조언을 받는 것이 좋습니다.

4. **전문 기관 연락처**: 다음과 같은 기관에 연락하여 도움을 받을 수 있습니다.
   - 대한법률구조공단: 132
   - 남북하나재단: 1577-6635

법적 절차에는 여러 가지 복잡한 사항이 있을 수 있으므로, 전문가와 상담하여 당신의 권리와 의무를 확실히 이해하는 것이 중요합니다.",262,266,,4,"AI 응답은 보호 종료 통보에 대한 이의신청 절차를 설명하고 있으며, 핵심 내용이 대부분 일치합니다. 그러나 이의신청서에 구체적인 반박 내용과 증거 기재의 중요성을 명시하지 않아 사소한 누락이 있습니다.",True,True,True,False,0,True,0.0
Q162,행정,기본,medium,탈북민지원법 제19조; 주민등록법,탈북민지원법 제19조; 주민등록법,주민등록이 되어 있지 않아서 여러 행정 서비스를 이용할 수 없어요.,"보호대상자는 하나원 퇴소 후 거주지 주민센터에서 주민등록을 신청할 수 있습니다. 주민등록번호는 가족관계등록 창설 후 부여됩니다. 주민등록이 안 된 상태에서는 의료, 금융, 취업 등 대부분의 행정 서비스 이용이 제한됩니다. 하나원 재원 중이거나 아직 보호결정이 나지 않은 경우에는 통일부 또는 하나원 담당자에게 먼저 문의하시기 바랍니다.","주민등록이 되어 있지 않은 경우, 여러 가지 행정 서비스에 제한이 있을 수 있습니다. 북한이탈주민으로서 주민등록을 등록하는 것은 매우 중요합니다. 관련 법령에 따르면, 주민등록법 제3조에 의거하여 모든 국민은 주민등록을 하여야 합니다.

주민등록 신청은 본인이 거주하는 지역의 주민센터에서 처리할 수 있습니다. 또한, 북한이탈주민의 경우 주민등록 신청 방법에 대해 다음과 같이 안내 드립니다:

1. **신청 대상**: 북한이탈주민으로, 이민자 등록증 혹은 보호증명서를 소지하고 있는 경우.
2. **제출 서류**: 이민자 등록증, 보호증명서, 신원보증 및 거주지 확인서류.
3. **신청 방법**: 주민센터를 방문하여 신청할 수 있으며, 필요할 경우 남북하나재단이나 관련 기관에서 도움을 받을 수 있습니다.

주민등록을 하지 않은 상태에서는 사회복지 혜택, 의료 서비스, 교육 등의 도움이 제한될 수 있습니다. 주민등록 신청에 어려움이 있는 경우 남북하나재단(1577-6635)이나 대한법률구조공단(132)과 같은 기관에 문의하여 구체적인 도움을 요청하시기 바랍니다.

최종적인 법적 판단이나 절차는 변호사나 관련 전문가와 상담하시길 권장합니다.",262,308,,4,"핵심 내용은 대부분 일치하지만, 주민등록번호 부여와 관련된 정보가 누락되었고, 보호대상자에 대한 구체적인 언급이 부족합니다.",True,True,True,True,1,True,0.0
Q163,행정,기본,low,여권법; 탈북민지원법 제19조,여권법; 탈북민지원법 제19조,여권을 발급받으려면 어떻게 해야 하나요?,"탈북민 보호대상자는 가족관계등록부 창설 및 주민등록 완료 후 일반 한국인과 동일하게 여권을 신청할 수 있습니다. 거주지 관할 구청 또는 여권발급기관에 신청하면 됩니다. 필요 서류는 여권 신청서, 여권용 사진, 신분증입니다. 신변보호 상태에서 해외 출국 시에는 신변보호담당관에게 미리 알리는 것이 안전합니다.","북한이탈주민이 한국에서 여권을 발급받기 위해서는 다음의 절차를 따릅니다.

1. **신청 자격 확인**: 북한이탈주민임을 증명할 수 있는 서류(예: 북한이탈주민등록증)가 필요합니다.

2. **신청서 작성**: 해외여행용 여권 신청서를 작성해야 합니다. 이 신청서는 가까운 구청이나 관련 기관에서 받을 수 있습니다.

3. **필요 서류 준비**: 여권 발급에 필요한 서류는 다음과 같습니다.
   - 신청서(위에서 작성한 것을 포함)
   - 북한이탈주민등록증
   - 주민등록증 또는 외국인등록증
   - 여권용 사진(최근 6개월 이내 촬영한 것)
   - 기타 요구되는 서류(개별 상황에 따라 다를 수 있으므로 사전에 확인 필요)

4. **제출**: 준비한 서류를 가지고 가까운 구청 또는 여권발급 기관에 방문하여 제출합니다.

5. **수수료 납부**: 여권 발급 수수료를 납부해야 합니다. 수수료는 여권의 종류에 따라 다들 수 있습니다.

6. **여권 수령**: 신청 후 몇 주 이내에 여권이 발급됩니다. 발급 완료 후 지정된 시간에 여권을 수령합니다.

여권 발급에 대한 법적 근거는 「여권법」 제6조 및 제12조에서 규정하고 있습니다. 

여권 발급에 관하여 추가적인 문의가 필요하다면 가까운 구청 또는 국외여권과에 문의하시기 바랍니다. 법률 상담이 필요하신 경우, 대한법률구조공단(132)으로 연락하시기 바랍니다.",257,391,,4,"AI 응답은 여권 발급 절차에 대한 대부분의 핵심 내용을 포함하고 있으며, 법적 근거도 명시하고 있습니다. 그러나 탈북민 보호대상자에 대한 구체적인 언급이 없고, 신변보호 상태에서의 절차에 대한 정보가 누락되어 있습니다.",False,True,True,True,0,True,0.0
Q164,행정,기본,low,소득세법; 국민기초생활보장법,소득세법; 국민기초생활보장법,탈북민 지원을 받으면서 세금 신고는 어떻게 해야 하나요?,"탈북민 정착금·주거지원금 등 국가 지원금은 소득세 비과세입니다. 그러나 취업 후 근로소득, 사업소득 등이 발생하면 일반 한국인과 동일하게 소득세 신고 의무가 발생합니다. 연말정산(근로소득자)이나 종합소득세 신고(사업소득자)를 해야 합니다. 세금 신고가 처음이라면 거주지 관할 세무서에 방문하거나 국세청 상담전화(126)를 이용하시기 바랍니다. 기초생활수급 중이라면 소득 발생 시 주민센터에 반드시 신고하시기 바랍니다.","탈북민이 지원을 받으면서 세금 신고를 하는 방법에 대해 설명드리겠습니다. 기본적으로 탈북민으로서 받는 지원은 일정 조건에 따라 세금 신고 의무가 발생할 수 있습니다.

### 세금 신고 기초
1. **과세표준 확인**: 지원금을 포함한 소득이 연간 2,000만 원을 초과하지 않으면 소득세 신고 의무가 없습니다. (소득세법 제4조)
2. **지원금의 성격**: 정부나 비영리단체에서 받는 지원금이 소득으로 간주되지 않는 경우도 있으므로, 해당 지원금이 과세 대상인지 확인해야 합니다.

### 신고 방법
- **국세청 홈택스**를 통해 인터넷으로 세금 신고를 할 수 있습니다.
- 세무서를 방문하여 직접 신고할 수도 있습니다.
- 신고 기간은 통상적으로 매년 5월에 이뤄집니다.

### 유의사항
- **상담 권장**: 세금 관련 전문 상담이 필요할 경우, 세무사 등 전문가와 상담하는 것이 좋습니다.
  
또한, 법적 문제나 고위험 상황의 경우 즉각적인 법률 지원이 필요할 수 있으므로, 관련 기관의 도움을 요청하는 것을 권장합니다.

#### 추가 도움 요청:
- 대한법률구조공단: 132
- 남북하나재단: 1577-6635

법률 상담은 AI의 응답을 대체할 수 없으며, 최종 결정은 반드시 전문가와 상의하시기 바랍니다.",260,342,,3,"AI 응답은 탈북민 지원금의 세금 비과세 여부에 대한 핵심 내용을 일부 누락하고 있으며, 신고 의무에 대한 설명이 불완전합니다. 또한, 세금 신고 방법에 대한 정보는 포함되어 있으나, 중요한 세부사항이 부족합니다.",True,True,True,True,0,True,0.0
